"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'????2-1'=Weightmap0, StaticTerrainLayer'??????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'????2-1'=Weightmap4294967295, StaticTerrainLayer'??????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'????2-1'=Weightmap4294967295, StaticTerrainLayer'??????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'????2-1'=Weightmap0, StaticTerrainLayer'??????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'????2-1'=Weightmap0, StaticTerrainLayer'??????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'????2-1'=Weightmap0, StaticTerrainLayer'??????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'????2-1'=Weightmap0, StaticTerrainLayer'??????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap1, StaticTerrainLayer'????2-1'=Weightmap0, StaticTerrainLayer'??????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'????2-1'=Weightmap0, StaticTerrainLayer'??????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'????2-1'=Weightmap4294967295, StaticTerrainLayer'??????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'????2-1'=Weightmap4294967295, StaticTerrainLayer'??????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap1, StaticTerrainLayer'????2-1'=Weightmap0, StaticTerrainLayer'??????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap1"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'????2-1'=Weightmap0, StaticTerrainLayer'??????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","94","0","98","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'?????2-1'=Weightmap0, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'????2-1'=Weightmap0, StaticTerrainLayer'??????2-1'=Weightmap4294967295, StaticTerrainLayer'?????2-1'=Weightmap4294967295, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295"
"/Game/???????/Materials/???????????2.???????????2","0","49","0","51","0","Compiling ???????????2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/KiteDemo/Environments/Foliage/Flowers/Heather/M_HeatherNew_Master.M_HeatherNew_Master","0","97","0","101","0","Compiling M_HeatherNew_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'ColorFlowers2-1'=True, StaticSwitch'MaskOutNonColorFlowers2-1'=False, StaticSwitch'RemoveFlowersPastZ2-1'=True, StaticSwitch'TintMesh2-1'=False, StaticSwitch'UseBasicWind2-1'=True, StaticSwitch'UsePivotPaintWind2-1'=False, StaticSwitch'UseUV22-1'=False"
"/Game/KiteDemo/Environments/Foliage/Flowers/Heather/M_HeatherNew_Master.M_HeatherNew_Master","0","97","0","101","0","Compiling M_HeatherNew_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/KiteDemo/Environments/Foliage/Flowers/Heather/M_HeatherNew_Master.M_HeatherNew_Master","0","97","97","101","101","Compiling M_HeatherNew_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'ColorFlowers2-1'=False, StaticSwitch'MaskOutNonColorFlowers2-1'=False, StaticSwitch'RemoveFlowersPastZ2-1'=False, StaticSwitch'TintMesh2-1'=False, StaticSwitch'UseBasicWind2-1'=True, StaticSwitch'UsePivotPaintWind2-1'=False, StaticSwitch'UseUV22-1'=True"
"/Game/KiteDemo/Environments/Foliage/Grass/FieldGrass/M_FieldGrass_01.M_FieldGrass_01","0","97","0","101","0","Compiling M_FieldGrass_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'UseWPO2-1'=True, StaticSwitch'UseWPOWaves2-1'=True"
"/Game/KiteDemo/Environments/Foliage/Grass/FieldGrass/M_FieldGrass_01.M_FieldGrass_01","0","97","0","101","0","Compiling M_FieldGrass_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'UseWPO2-1'=False, StaticSwitch'UseWPOWaves2-1'=True"
"/Game/KiteDemo/Environments/Foliage/Grass/FieldGrass/M_FieldGrass_01.M_FieldGrass_01","0","97","0","101","0","Compiling M_FieldGrass_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","0","87","0","Compiling M_smoke_subUV: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","0","34","0","Compiling M_Radial_Gradient: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","0","38","0","Compiling M_Heat_Distortion: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","0","26","0","Compiling M_Fire_SubUV: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/KiteDemo/Environments/Trees/ScotsPine_01/ScotsPine_01_Fronds_Mat.ScotsPine_01_Fronds_Mat","0","93","0","95","0","Compiling ScotsPine_01_Fronds_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/KiteDemo/Environments/Trees/ScotsPineTall_01/ScotsPineTall_01_Billboard_Mat.ScotsPineTall_01_Billboard_Mat","0","49","0","51","0","Compiling ScotsPineTall_01_Billboard_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/KiteDemo/Environments/Trees/ScotsPine_01/ScotsPine_01_Branches_Mat.ScotsPine_01_Branches_Mat","0","93","0","95","0","Compiling ScotsPine_01_Branches_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/KiteDemo/Environments/Trees/ScotsPine_01/ScotsPine_01_Branches_2_Mat.ScotsPine_01_Branches_2_Mat","0","93","0","95","0","Compiling ScotsPine_01_Branches_2_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","0","24","0","Compiling M_TableRound: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","0","24","0","Compiling M_Statue: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","0","24","0","Compiling M_Basic_Floor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","0","45","0","Compiling M_StatueGlass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","0","24","0","Compiling M_Chair: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","0","24","0","Compiling M_Metal_Copper: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","0","24","0","Compiling M_Metal_Burnished_Steel: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","0","24","0","Compiling M_Metal_Brushed_Nickel: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","0","68","0","Compiling BasicShapeMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCollections}"
"/Game/KiteDemo/Environments/Foliage/Ferns/M_Fern_01.M_Fern_01","0","97","0","101","0","Compiling M_Fern_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/?????????/3????????/??????????/?????/?????/????????/Glass_2.Glass_2","0","15","0","15","0","Compiling Glass_2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/KiteDemo/Environments/Trees/ScotsPine_01/ScotsPine_01_Leaves_Mat.ScotsPine_01_Leaves_Mat","0","97","0","101","0","Compiling ScotsPine_01_Leaves_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/?????????/3????????/??????????/?????/?????/????/Glass.Glass","0","15","0","15","0","Compiling Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/?????????/3????????/??????????/?????/?????/????/Glass_3.Glass_3","0","15","0","15","0","Compiling Glass_3: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/???????/Materials/?????_terrain.?????_terrain","0","24","0","24","0","Compiling ?????_terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/???????/Materials/????_terrain.????_terrain","0","24","0","24","0","Compiling ????_terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/???????/Materials/?????t_terrain.?????t_terrain","0","24","0","24","0","Compiling ?????t_terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/???????/Materials/??????_terain.??????_terain","0","24","0","24","0","Compiling ??????_terain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/???????/Materials/?????_terrain.?????_terrain","0","24","0","24","0","Compiling ?????_terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/???????/???????????.???????????","0","47","47","49","49","Compiling ???????????: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/?????????/??????/????????/phong1.phong1","0","39","0","39","0","Compiling phong1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/?????????/??????/????????/eyes_lambert.eyes_lambert","0","39","0","39","0","Compiling eyes_lambert: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/??????/Weapons/Blade/Axes/Blade_TechAxe/M_Blade_TechAxe.M_Blade_TechAxe","0","39","0","39","0","Compiling M_Blade_TechAxe: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/??????/Weapons/Blade/Axes/Blade_SkexyAxe/M_Blade_SkexyAxe.M_Blade_SkexyAxe","0","39","0","39","0","Compiling M_Blade_SkexyAxe: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/??????/Weapons/Blade/Axes/Blade_IceElemental/M_Blade_IceElemental.M_Blade_IceElemental","0","39","0","39","0","Compiling M_Blade_IceElemental: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/??????/Weapons/Blade/Axes/Blade_HeavyAxe/M_Blade_HeavyAxe.M_Blade_HeavyAxe","0","39","0","39","0","Compiling M_Blade_HeavyAxe: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
